"species","archetype","Archetype_1","Archetype_2","Archetype_3","Age.at.maturation","Fecundity","K.value","Life.span","Max.total.length","Offspring.size","Parental.care","strategies"
"Astatotilapia_tweddlei",1,0.809319672586871,0.113495643685871,0.0771310671847813,-0.0190677638544716,4.59873904596745,0.0295587740862043,1.63941514090958,4.70048036579242,0.857278669983811,3,"Equilibrium"
"Asterophysus_batrachus",2,0.277338958620639,0.41928352536449,0.303395828349493,0.349619028310497,6.49317125505352,-1.02165120864309,1.59454087796588,3.41772668361337,0.71465774409056,1,"Periodic"
"Astroblepus_boulengeri",3,0.243720902971236,0.317138543088713,0.43914558620076,0.296054543544637,6.099971145354,-0.166767344776977,1.56707453455096,2.14476100335083,0.67084134638399,1,"Opportunistic"
"Astroblepus_cacharas",3,0.248142821290867,0.292076778992908,0.459781442605081,0.262017568221446,5.93570941508973,-0.0284599763518968,1.52976167403583,1.97685492381886,0.679182335933745,1,"Opportunistic"
"Astroblepus_caquetae",3,0.242425782176903,0.318359723924889,0.439219792930314,0.298280224116797,6.07936589233337,-0.173155830692312,1.56566628995191,2.16332300370651,0.663453901841845,1,"Opportunistic"
"Astroblepus_chapmani",2,0.240970951455616,0.430274679442761,0.32877634298833,0.502318926192678,6.7813548851555,-0.682690904451339,1.98873278794562,2.70871666096849,0.67079740361064,1,"Periodic"
"Astroblepus_chotae",3,0.258612297806777,0.318588173227752,0.422803920306205,0.285700947318682,5.9857290399879,-0.234322067515824,1.56653237091986,2.30258509299405,0.68782511797547,1,"Opportunistic"
"Astroblepus_cirratus",3,0.246186927025162,0.282425963837333,0.471386846479777,0.25106021686081,5.83652313323294,0.0480117326988267,1.52764208352449,1.90359895664678,0.668079585885079,1,"Opportunistic"
"Astroblepus_cyclopus",3,0.283438894871893,0.213339261198167,0.503209220082712,0.185120335722436,4.73180283692146,0.34232750105429,1.45498481798415,1.79009137389697,0.656183676751823,1,"Opportunistic"
"Astroblepus_festae",2,0.226211275645285,0.390217875025944,0.383587769043054,0.379935007505921,6.66971795286898,-0.553531828058992,1.73847606975401,2.50143593616544,0.646571455659034,1,"Periodic"
"Astroblepus_formosus",3,0.238400939272701,0.254897156760912,0.506698099362779,0.201067376682842,5.50071445171428,0.30736459915382,1.50332946781379,1.80828875560549,0.622012070224139,1,"Opportunistic"
"Astroblepus_frenatus",3,0.241625739932515,0.264115694212726,0.494255892379684,0.227443662171069,5.65902489796536,0.246456152614678,1.53776215214593,1.79175946922805,0.646938077634306,1,"Opportunistic"
"Astroblepus_grixalvii",2,0.257595581278949,0.499331524883658,0.24310425319787,0.534637631567021,6.99148949234894,-1.16610294226385,2.04389810975271,3.60004819860404,0.677223245004185,1,"Periodic"
"Astroblepus_guentheri",3,0.235271941148144,0.358900985652559,0.405838825861134,0.332621861287988,6.37272701665223,-0.409103112127204,1.65851463078106,2.39607539418703,0.651560804912357,1,"Opportunistic"
"Astroblepus_heterodon",2,0.242158004785027,0.404627401946171,0.353232705383261,0.431460301565103,6.57829646972203,-0.641949932884732,1.87800706547253,2.59674613750479,0.661517284994491,1,"Periodic"
"Astroblepus_homodon",3,0.250782097062389,0.325143150126758,0.424080572579261,0.308214861056478,6.02020545501367,-0.274085482437062,1.57065175793453,2.27829242388812,0.668713637908059,1,"Opportunistic"
"Astroblepus_labialis",3,0.254637050237007,0.305023195655567,0.440342355963854,0.288213201127971,5.81955895125953,-0.193433488668437,1.53528451854113,2.14476100335083,0.665962290662487,1,"Opportunistic"
"Astroblepus_latidens",3,0.254010810207191,0.325147164990448,0.42084765435229,0.311275018435278,5.98503938212259,-0.279521636895344,1.5924164906818,2.27829242388812,0.67142848082884,1,"Opportunistic"
"Astroblepus_longiceps",3,0.253499110103699,0.289322044884126,0.4571791768389,0.26671139506562,5.77072529720583,-0.0520368254751357,1.54343914015527,1.99061035147049,0.66997248574926,1,"Opportunistic"
"Astroblepus_longifilis",3,0.249828032708275,0.31341001095804,0.436766074343087,0.303735208595028,5.9793088632305,-0.178296579892161,1.56929572137843,2.14476100335083,0.671789601021899,1,"Opportunistic"
"Astroblepus_mancoi",3,0.226705178819204,0.358838298056997,0.414468767408454,0.333275163568027,6.50424230182587,-0.30294816046045,1.6890723721704,2.32238770166277,0.6513382569979,1,"Opportunistic"
"Astroblepus_mariae",2,0.232389951488241,0.405244052301093,0.362384749646039,0.42608889619873,6.72145082734244,-0.649720266271104,1.8506759382367,2.50143593616544,0.657719998978425,1,"Periodic"
"Astroblepus_marmoratus",3,0.25206498340688,0.313117098021154,0.434821860158284,0.292026724517858,5.99141261800969,-0.190300340400259,1.57827703636333,2.14476100335083,0.678139843698736,1,"Opportunistic"
"Astroblepus_micrescens",2,0.256403388503807,0.427955151957254,0.315662223561496,0.500314332598001,6.4293621206462,-0.733762150677898,2.08749073446024,2.76380019476912,0.656003933538778,1,"Periodic"
"Astroblepus_mindoensis",3,0.226434672140291,0.354515875781591,0.41906105922315,0.330395216021874,6.48617395547326,-0.290734070396384,1.68448169402441,2.25967758404957,0.65176686354002,1,"Opportunistic"
"Astroblepus_nicefori",3,0.232502495027414,0.333326108638629,0.434179495961121,0.31548036522594,6.28102475388582,-0.184204154168874,1.64629272385545,2.14476100335083,0.655854376634806,1,"Opportunistic"
"Astroblepus_orientalis",3,0.234194775346209,0.346220853787473,0.419594288098129,0.335958273850687,6.31913231756155,-0.302304036905947,1.63495556429327,2.27829242388812,0.654472789225719,1,"Opportunistic"
"Astroblepus_peruanus",3,0.233170059426208,0.317802353127199,0.449033323125884,0.301061023812899,6.19966613744844,-0.107737261214535,1.62429716942309,1.99061035147049,0.659310713662756,1,"Opportunistic"
"Astroblepus_phelpsi",3,0.235268389055904,0.329474359366931,0.435264609873,0.310501954283358,6.25842899353364,-0.187546585914944,1.61616034615892,2.14476100335083,0.66277886585158,1,"Opportunistic"
"Astroblepus_pholeter",3,0.253320631433021,0.306284135052427,0.440398100019912,0.270869653951862,5.91756830811414,-0.176927323068033,1.5451268950156,2.14476100335083,0.674932728006352,1,"Opportunistic"
"Astroblepus_praeliorum",3,0.236221922543847,0.345375333914328,0.418412414145281,0.333894774245612,6.32289234207884,-0.288671820757749,1.64396259377749,2.27829242388812,0.660851988170483,1,"Opportunistic"
"Astroblepus_regani",2,0.268084456995333,0.430296409520441,0.301639593991636,0.505123454254177,6.26473490336539,-0.794285829740055,2.05399949585014,2.97143960455052,0.658396678627949,1,"Periodic"
"Astroblepus_rengifoi",3,0.224348514152537,0.304978014712602,0.470677815229071,0.300704898156733,6.25528881237082,0.130100321476043,1.65842306045009,1.80828875560549,0.660404935938427,1,"Opportunistic"
"Astroblepus_retropinnus",3,0.22268122661029,0.347824729029006,0.4295048658205,0.338376524456519,6.46944549666167,-0.211931852953288,1.69451980354583,2.14476100335083,0.647624692990362,1,"Opportunistic"
"Astroblepus_rosei",2,0.232258761894533,0.384795122370112,0.382961887183881,0.355967881228799,6.61497776880873,-0.514996826147505,1.76539686948504,2.50143593616544,0.656471283254325,1,"Periodic"
"Astroblepus_sabalo",3,0.259127232873527,0.318663076433452,0.422214070782208,0.27174817598654,5.97123003188664,-0.279390268669843,1.5352022829633,2.34084383783491,0.68523879908342,1,"Opportunistic"
"Astroblepus_santanderensis",3,0.230279339547151,0.357752492905931,0.411980035070412,0.342757007439571,6.42409149431699,-0.307617863013795,1.73443763933055,2.27829242388812,0.649331750282222,1,"Opportunistic"
"Astroblepus_supramollis",3,0.22984823919636,0.352622521049777,0.417540369325688,0.332619707293651,6.40803205090058,-0.305144167252335,1.6767255451742,2.27829242388812,0.65030098508072,1,"Opportunistic"
"Astroblepus_taczanowskii",3,0.229568858317091,0.356730925985527,0.413711962287351,0.347514358099861,6.46593526715527,-0.295870847808608,1.70396166108249,2.27829242388812,0.655883120432017,1,"Opportunistic"
"Astroblepus_trifasciatus",2,0.245270340649227,0.384141376922675,0.370603157324712,0.419225012257468,6.42708994740013,-0.483344486466871,1.90589211549801,2.39607539418703,0.665879874050484,1,"Periodic"
"Astroblepus_ubidiai",2,0.325267508092116,0.372343064268446,0.302397836305344,0.693147180559945,4.86753445045558,-0.668313799341357,2.03038887625997,2.70805020110221,0.662607414160351,1,"Periodic"
"Astroblepus_unifasciatus",3,0.233316363497712,0.368713144435403,0.397983755553092,0.417109977996308,6.47902702969234,-0.282554856450238,1.90909978793679,2.14476100335083,0.660433406128536,1,"Opportunistic"
"Astroblepus_vanceae",2,0.233481621905331,0.386387835102992,0.380146444479781,0.427284673219697,6.52305525295016,-0.398333843625965,1.97110488670962,2.27829242388812,0.649850254567676,1,"Periodic"
"Astroblepus_ventralis",2,0.231515363915048,0.391760198054519,0.376741252328117,0.445294116981315,6.54339591954821,-0.402062163198488,2.00800014576096,2.27829242388812,0.644245102828424,1,"Periodic"
"Astroblepus_whymperi",2,0.238843811441822,0.408497070137696,0.352677993269278,0.454117118607833,6.55972366320136,-0.554441282559933,2.09038348567264,2.39607539418703,0.647399669847229,1,"Periodic"
"Astrodoras_asterifrons",3,0.235731544712299,0.367353528230787,0.396927946962015,0.347220500808921,6.72112541341975,-0.150822873455514,1.60788577248787,2.72457950305342,0.704692228779138,1,"Opportunistic"
"Astronotus_crassipinnis",1,0.495600506823811,0.300407605207554,0.203981946138821,0.161362681851023,6.19563353091785,-0.867500598657104,1.83817064107604,3.37690471265868,0.72343038104133,2,"Equilibrium"
"Astronotus_ocellatus",1,0.472130014056419,0.389076799446379,0.138797947773901,0,7.12084849444285,-1.27296567224146,2.30258509299405,3.82209831453036,0.696900019841297,2,"Equilibrium"
"Astyanax_abramis",3,0,0.471998279697597,0.528045507050115,0.0441221688694924,7.68159839689157,-0.693147180559945,1.47741420896059,2.83790818367658,0.103849953733412,1,"Opportunistic"
"Astyanax_aeneus",3,0,0.466726838622027,0.533317361991449,0.0815536566918664,7.83727895200453,-0.544727204752017,1.52609140005307,2.68375753175721,0.106406063082574,1,"Opportunistic"
"Astyanax_altiparanae",2,0,0.508770604297153,0.491279528344979,0.128300849025243,8.09995460490894,-0.713349867469302,1.79590314450219,2.79728131165942,0.114122795810635,1,"Periodic"
"Astyanax_aramburui",3,0,0.398826984492319,0.601209498820404,0.0616527688567859,7.79593631080682,0.0769610809509424,1.49058007300803,2.00821400675388,0.108650333866787,1,"Opportunistic"
"Astyanax_argyrimarginatus",3,0,0.282907571795484,0.717108363702131,-0.250282689991661,6.18108804058917,0.350656841331479,1.06342811029562,1.71018785350893,0.037618136443691,1,"Opportunistic"
"Astyanax_asuncionensis",3,0,0.48944249650128,0.510605314280993,0.0934119074066054,7.89862710215721,-0.755022586405692,1.53060610309384,2.90690101831732,0.0876363245858612,1,"Opportunistic"
"Astyanax_atratoensis",3,0.00922831651703743,0.385432875997404,0.605368495685564,-0.125447074392055,6.62338820929875,-0.415515404567727,1.21241060743006,2.5344901230141,0.0566852085070744,1,"Opportunistic"
"Astyanax_aurocaudatus",3,0.00054306449218142,0.337957941762886,0.661522094007116,-0.126492047623475,6.48414194192484,0.0861777265162812,1.23365075587669,1.99061035147049,0.0640538993524012,1,"Opportunistic"
"Astyanax_bimaculatus",2,0.0176353325392557,0.586184819897854,0.396238815855103,0.171921051052275,8.11679732207882,-0.713349867469302,2.89037175789616,2.86220088092947,0.124434774817149,1,"Periodic"
"Astyanax_biotae",3,0,0.31678765919398,0.68323284780468,-0.156043750555479,6.39204765311313,0.22314355131421,1.18713867442441,1.84687879258163,0.0548843056816611,1,"Opportunistic"
"Astyanax_bourgeti",3,0.00995387084191143,0.373130925703834,0.616943000791259,-0.114407188122141,6.57248868270444,-0.287682072451781,1.21908578415977,2.40061880878672,0.0648835331765724,1,"Opportunistic"
"Astyanax_brachypterygium",3,0,0.400720872467632,0.599317007619574,0.052030264608274,7.79844168100802,0.0295587740862043,1.47850777703308,2.05796250029645,0.0784145796074359,1,"Opportunistic"
"Astyanax_bransfordii",3,0,0.471588272552335,0.528456209477891,0.0288681599195359,7.61322593117872,-0.755022586405692,1.43467481089165,2.90690101831732,0.0737617863811986,1,"Opportunistic"
"Astyanax_brevirhinus",3,0.00996863587633161,0.364241477991781,0.625816349968389,-0.107432040896551,6.52503224288411,-0.198450947260424,1.2247529022714,2.30258509299405,0.0677336307093057,1,"Opportunistic"
"Astyanax_caballeroi",3,0.0381360365807634,0.394910528705202,0.566982849692402,-0.114998991331765,6.33253549005875,-0.673344572871609,1.21934285105941,2.82375701772154,0.0737490502489607,1,"Opportunistic"
"Astyanax_caucanus",3,0.0108937123011584,0.372028081070383,0.61710578619098,-0.114779688222759,6.54728897720647,-0.287682072451781,1.21707336403324,2.40061880878672,0.0644132870461097,1,"Opportunistic"
"Astyanax_chaparae",3,0.0105695113500916,0.371061604335137,0.618396343103689,-0.118812031891467,6.53362340244732,-0.287682072451781,1.21076163776003,2.40061880878672,0.0620919833030358,1,"Opportunistic"
"Astyanax_clavitaeniatus",3,0.0112686470591893,0.351736676368337,0.637019197614136,-0.109703584252822,6.44714591631151,-0.0833815904607904,1.2414398911596,2.17815500600885,0.0718682401827308,1,"Opportunistic"
"Astyanax_cocibolca",3,0,0.320082789946039,0.679938258841576,-0.159154993878956,6.42019722022544,0.190620391013608,1.18667980938045,1.87793715965871,0.0541392844631352,1,"Opportunistic"
"Astyanax_cordovae",3,0.00909956812768453,0.373947753137255,0.616980645844978,-0.11274891724499,6.59179669138986,-0.287682072451781,1.217878731088,2.40061880878672,0.0650955609620765,1,"Opportunistic"
"Astyanax_courensis",3,0.00948329179309372,0.350674382277781,0.639866798851792,-0.114011179433144,6.4435267673563,-0.0725706853079538,1.23720387717091,2.16791016346607,0.0675856673060812,1,"Opportunistic"
"Astyanax_cremnobates",3,0,0.426566468180119,0.573473518851642,0.03124223011246,7.70653984021925,-0.274436858859655,1.456443989106,2.38600669101352,0.0793966781182964,1,"Opportunistic"
"Astyanax_dissimilis",3,0,0.467799084282296,0.532244818255122,0.0425324760922215,7.66557201146974,-0.673344572871609,1.46812192736987,2.80759381272996,0.0870405064820286,1,"Opportunistic"
"Astyanax_dnophos",3,0,0.273825931589187,0.726189702530924,-0.161546851530456,6.37543538749277,0.636576821664144,1.18090251800237,1.39871692827894,0.0581400611443148,1,"Opportunistic"
"Astyanax_elachylepis",3,0.00753586173427168,0.385408455604595,0.607085411044875,-0.0782711266835665,6.7851146672959,-0.287682072451781,1.26927889461942,2.40061880878672,0.0827620208339772,1,"Opportunistic"
"Astyanax_epiagos",3,0,0.395670997277573,0.604365783773174,0.0666725016431616,7.82370621993389,0.104360027936855,1.47917301602572,1.97823903879861,0.0974417663586437,1,"Opportunistic"
"Astyanax_filiferus",3,0.00406447872563415,0.368725353008387,0.627237657482189,-0.123553658469318,6.61389871124031,-0.22314353631421,1.20947288700262,2.33408373001466,0.0605738186436225,1,"Opportunistic"
"Astyanax_gisleni",3,0.00651586744130928,0.387833744110386,0.605680529527246,-0.0719743416552945,6.83705199725578,-0.287682072451781,1.27392270139778,2.40061880878672,0.086426502900787,1,"Opportunistic"
"Astyanax_goyacensis",3,0.00913354292359608,0.385760730462756,0.605135406549193,-0.0718611747098881,6.78894479341732,-0.287682072451781,1.27392270139778,2.40061880878672,0.087609156533831,1,"Opportunistic"
"Astyanax_goyanensis",3,0.00344178892084241,0.383005206356298,0.613582633789121,-0.0926786756504927,6.75059782727679,-0.287682072451781,1.24462411340026,2.39607539418703,0.068294146502161,1,"Opportunistic"
"Astyanax_gracilior",3,0.00472115249783147,0.377956094328988,0.61735157002672,-0.109067704353791,6.6753308202234,-0.287682072451781,1.22010746018511,2.40061880878672,0.0634287815418008,1,"Opportunistic"
"Astyanax_henseli",3,0,0.409884415817431,0.590158116222226,-0.207743477274685,8.18799443876152,-0.478035792878484,1.11627394401925,2.60564826452992,0.0226407773080173,1,"Opportunistic"
"Astyanax_integer",3,0.0091314540877641,0.385525120664278,0.605373071705815,-0.0736008340007854,6.78515570054691,-0.287682072451781,1.2738456803353,2.40061880878672,0.0870775884642683,1,"Opportunistic"
"Astyanax_jacuhiensis",3,0,0.472067954161531,0.527976075592425,0.029117534994559,7.66039644808059,-0.733969197996867,1.4557809530735,2.87186829085905,0.0933007659201804,1,"Opportunistic"
"Astyanax_jordanensis",3,0,0.417401044305741,0.582637922992978,0.0654064815384384,7.7396380897869,-0.127833377191703,1.48333908890753,2.22786151802656,0.088347195303605,1,"Opportunistic"
"Astyanax_jordani",3,0,0.415354604758381,0.584682897097273,0.0201080610387016,7.61450900521908,-0.198450947260424,1.43442598111575,2.30258509299405,0.0963425839644304,1,"Opportunistic"
"Astyanax_kennedyi",3,0,0.440893104956744,0.559148408276814,0.0784733035721459,7.87090629190343,-0.287682072451781,1.52562385696005,2.40061880878672,0.108874074673788,1,"Opportunistic"
"Astyanax_kompi",3,0.00735852711718578,0.389697372896071,0.602974457750261,-0.056664543225884,6.85355776437405,-0.287682072451781,1.28167159048349,2.40061880878672,0.0907201690765435,1,"Opportunistic"
"Astyanax_kullanderi",3,0.0065905911873916,0.384285296786954,0.609153722707485,-0.0733867439935973,6.80204933522645,-0.261364788809733,1.27228554929928,2.37397506766545,0.0848040137215545,1,"Opportunistic"
"Astyanax_lacustris",2,0.0139543714388403,0.51093386053372,0.47515960486562,0.236340514267973,7.87511928104029,-0.634878327152952,1.89148505509752,2.7788192955929,0.167113849415679,1,"Periodic"
"Astyanax_laticeps",3,0.00574859933412258,0.373082496790334,0.621196944777398,-0.121954798998059,6.6143004751324,-0.274436858859655,1.21030613090665,2.38508628319824,0.0602739730522243,1,"Opportunistic"
"Astyanax_leopoldi",3,0,0.377065520732561,0.622968447706505,0.0573352837530988,7.7613163640786,0.270027093701609,1.47914336790289,1.79175946922805,0.10727798004744,1,"Opportunistic"
"Astyanax_lineatus",3,0,0.447315913794857,0.552724087865373,0.0323652856230508,7.44816940357779,-0.544727204752017,1.41564001127721,2.68375753175721,0.0957750381045974,1,"Opportunistic"
"Astyanax_longior",3,0.00586093653071263,0.386689522015937,0.607479557460594,-0.0784072862045425,6.81891258083799,-0.287682072451781,1.26766016814437,2.40061880878672,0.0825215721333976,1,"Opportunistic"
"Astyanax_longirhinus",2,0.00552108710992381,0.510432268406831,0.48409499526114,0.124893063838866,7.75387006123688,-0.9675840394196,1.5547891406183,3.12192432215006,0.116511189869977,1,"Periodic"
"Astyanax_maculisquamis",3,0.00530735658224129,0.360400173791683,0.63431863467126,-0.114606121521326,6.56025083305165,-0.139262061586381,1.22849875854177,2.23216259597218,0.0649924937014318,1,"Opportunistic"
"Astyanax_magdalenae",3,0,0.494917450700583,0.505129091582575,0.0562710316216722,7.75629300613107,-0.891598129039881,1.48316141495756,3.04974689075649,0.108985305761233,1,"Opportunistic"
"Astyanax_maximus",2,0,0.532475798501679,0.467576360595422,0.146591960261954,8.07916821913257,-1.04982214164153,1.5911322329882,3.2188758248682,0.126644685222187,1,"Periodic"
"Astyanax_megaspilura",3,0.0057630545795538,0.374318142716564,0.619947029762102,-0.120858529643397,6.60610446542783,-0.287682072451781,1.2103731524302,2.40061880878672,0.0578360210456566,1,"Opportunistic"
"Astyanax_mexicanus",2,0,0.52439839323439,0.475664103591749,-0.287682072451781,9.83702718583586,-0.994252259830353,2.07944154167984,2.484906649788,0.0647183693389138,1,"Periodic"
"Astyanax_microlepis",3,0,0.478042469272641,0.522002923103052,0.0925925804740622,7.83851988041027,-0.597836978937439,1.60620165479687,2.72457950305342,0.107935257962238,1,"Opportunistic"
"Astyanax_minor",3,0.0041930841787085,0.407946810947632,0.587893385390352,-0.0718540636533713,6.96770638650932,-0.462035467533067,1.26930046460504,2.58021681519839,0.0795440162707234,1,"Opportunistic"
"Astyanax_moorii",3,0.0180499683834949,0.370451306110152,0.611525699694823,-0.133127155482224,6.26805787391205,-0.385662470517867,1.21447221411064,2.50143593616544,0.0381652371035867,1,"Opportunistic"
"Astyanax_multidens",3,0,0.442585803430309,0.55745363988118,0.024682111071816,7.43653981438584,-0.510825583765992,1.41519373117799,2.63905732961526,0.0944495632164475,1,"Opportunistic"
"Astyanax_myersi",3,0.00846900749042508,0.372525504361116,0.619033287967249,-0.119248622729643,6.56795497155181,-0.287682072451781,1.20973094884619,2.40061880878672,0.0606543286692995,1,"Opportunistic"
"Astyanax_nasutus",3,0,0.416742220999955,0.583296002405608,0.0341776586879652,7.62255921981204,-0.198450947260424,1.44259166889774,2.30258509299405,0.0845766326536948,1,"Opportunistic"
"Astyanax_nicaraguensis",3,0,0.434916188824461,0.565123998098174,0.0659790433994925,7.7541199731051,-0.287682072451781,1.48698921704493,2.40061880878672,0.107138525560992,1,"Opportunistic"
"Astyanax_orbignyanus",3,0.0100309036938851,0.371837502801133,0.618159199883038,-0.115873971080321,6.53419644772709,-0.287682072451781,1.21552899895079,2.40061880878672,0.0603260341847609,1,"Opportunistic"
"Astyanax_orthodus",3,0,0.449919076218072,0.550123539454014,0.0597649733657386,7.7800785399246,-0.44628712450342,1.47952863795512,2.57642172972643,0.0902489186578784,1,"Opportunistic"
"Astyanax_paraguayensis",3,0.00775188605381224,0.373835442787529,0.618440706295203,-0.116464287212477,6.58668604474041,-0.287682072451781,1.21528882170954,2.40061880878672,0.0606942777433456,1,"Opportunistic"
"Astyanax_paranahybae",3,0.00836973685307909,0.372451681814906,0.619206378035287,-0.118851438070036,6.55695575902918,-0.287682072451781,1.21143080993499,2.40061880878672,0.0588089217243443,1,"Opportunistic"
"Astyanax_pedri",3,0.00721255797268259,0.359495843427238,0.633317524401063,-0.115303706858704,6.5063905176008,-0.150822873455514,1.22255650167582,2.25339489691252,0.0622636195725603,1,"Opportunistic"
"Astyanax_pirapuan",3,0.00696830038285165,0.373685276015701,0.619374484422273,-0.120124889030687,6.59358744673872,-0.287682072451781,1.21094425002984,2.40061880878672,0.0596131721206639,1,"Opportunistic"
"Astyanax_poetzschkei",3,0.0102708637498028,0.372196303375599,0.617560475644179,-0.11507888192797,6.54736862200841,-0.287682072451781,1.21656092513044,2.40061880878672,0.0626758418020337,1,"Opportunistic"
"Astyanax_ruberrimus",3,0,0.429910730792176,0.570128964120467,0.0540897792263695,7.66849953415765,-0.287682072451781,1.46095481510956,2.40061880878672,0.0919723919465212,1,"Opportunistic"
"Astyanax_saltor",3,0,0.335816053088008,0.664206901835867,-0.129863672085039,6.49132064966872,0.104360027936855,1.22676374832926,1.97408099949423,0.0622373770978184,1,"Opportunistic"
"Astyanax_scabripinnis",3,0,0.478826007804343,0.521220183896774,0.115486954567417,7.91909076598406,-0.616186100534929,1.5451372689214,2.74727093861447,0.104507990861809,1,"Opportunistic"
"Astyanax_scintillans",3,0,0.263768860920909,0.73624547019559,-0.158411179045108,6.3335631792319,0.732367857174764,1.18171349344425,1.29746317091054,0.0576337073700814,1,"Opportunistic"
"Astyanax_serratus",3,0,0.445359001376745,0.554680575808676,0.0251298291923838,7.4143221252151,-0.544727204752017,1.4053408398627,2.68375753175721,0.0953369748998785,1,"Opportunistic"
"Astyanax_siapae",3,0.00952096930343407,0.375186059925909,0.615321111360453,-0.127258059760703,6.56966653441569,-0.328504026694259,1.20690706257651,2.4423470353692,0.0598044031761341,1,"Opportunistic"
"Astyanax_stilbe",3,0.00783604405751919,0.373784374515229,0.618407603965676,-0.116311091622722,6.58525102665483,-0.287682072451781,1.21529981098735,2.40061880878672,0.0607491006568577,1,"Opportunistic"
"Astyanax_symmetricus",3,0,0.435727194373901,0.564313859007491,0.0773069748126923,7.794097853794,-0.287682072451781,1.48243134289288,2.40061880878672,0.0948107651175679,1,"Opportunistic"
"Astyanax_totae",3,0.00795042618319366,0.365409310932423,0.62666701957713,-0.10777150308697,6.55116875413432,-0.198450947260424,1.22320535121598,2.30158456973754,0.0655392405633183,1,"Opportunistic"
"Astyanax_trierythropterus",3,0,0.448008647297659,0.552033897879373,0.0933282634686299,7.88534815369175,-0.287682072451781,1.60621677212747,2.40061880878672,0.105679272649418,1,"Opportunistic"
"Astyanax_turmalinensis",3,0,0.401964772525959,0.598072567818438,0.0614463970078669,7.75521372404636,0.0198026086687286,1.47637954391603,2.06812776243696,0.0895174104297839,1,"Opportunistic"
"Astyanax_unitaeniatus",3,0.0078459726551089,0.373780772873735,0.618401275866043,-0.116311091622722,6.58525102665483,-0.287682072451781,1.21529981098735,2.40061880878672,0.0607774844852829,1,"Opportunistic"
"Astyanax_utiariti",3,0,0.423133571445224,0.576906542181018,0.0715128879764961,7.80620484189038,-0.162518901262481,1.48958021392728,2.26902831732456,0.0858139658790003,1,"Opportunistic"
"Astyanax_validus",3,0,0.463225336394143,0.5368182791061,0.068782891042601,7.720031915035,-0.579818491681514,1.48877401530332,2.70805020110221,0.0925701156184541,1,"Opportunistic"
"Astyanax_varzeae",3,0.00940717350999996,0.363781430852483,0.626837834705251,-0.115763955371534,6.49776735208135,-0.210721028846517,1.21657967503456,2.31648803169361,0.0617086138494305,1,"Opportunistic"
"Astyanax_venezuelae",3,0,0.273359318884366,0.726655491573356,-0.246436547793078,6.15061655001443,0.444685784722983,1.0668194737675,1.6094379124341,0.0358103380832535,1,"Opportunistic"
"Astyanax_vermilion",3,0,0.368560800321493,0.631473451213693,0.087276317306511,7.82652175606844,0.405465108108164,1.5064976711036,1.65249736166466,0.0900889081123332,1,"Opportunistic"
"Astyanax_villwocki",3,0,0.470256818186035,0.529788942787186,0.11748005109453,8.01960082097332,-0.510825583765992,1.5453103630494,2.63260799515174,0.10765313659292,1,"Opportunistic"
"Ataeniobius_toweri",1,0.513429745185761,0,0.48657691389288,-0.83157318369944,3.22251777889525,0.0915368862412294,0.431543432026885,2.30258509299405,0.401524059702155,3,"Equilibrium"
"Atherina_boyeri",2,0.0320300573319357,0.504800056418864,0.463215680143178,0.22314355131421,7.38979555131637,-1.42711637647348,1.38629436111989,2.99573227355399,0.137011743172282,1,"Periodic"
"Atherina_breviceps",3,0.0961069226504775,0.442551410688516,0.461374198904728,0.28043920409202,7.39980751509906,-0.916290716874155,1.36630102193435,2.59674613750479,0.370887866826357,1,"Opportunistic"
"Atherina_presbyter",3,0.16305635766222,0.411162642922693,0.425804920733236,0.285552389035078,7.40864074203724,-0.342490338524241,1.38629436111989,2.99573227355399,0.580045293772213,1,"Opportunistic"
"Atherinella_alvarezi",3,0,0.358445893402132,0.641581693693497,-0.0507380517211882,7.70880274889252,0.530628279297464,1.28637344453646,2.08567211515718,0.205898281158922,1,"Opportunistic"
"Atherinella_ammophila",3,0.011665159841032,0.377046203414177,0.611316770077146,-0.0390760653752755,7.58519478085768,0.262364227544414,1.24815447252892,2.37304351377215,0.235727695386695,1,"Opportunistic"
"Atherinella_balsana",3,0.0119964390652968,0.379728709153155,0.608303358558242,-0.0438110186637885,7.65622863878157,0.262364227544414,1.27023196069633,2.37304351377215,0.24421782149445,1,"Opportunistic"
"Atherinella_brasiliensis",3,0.0102687475461198,0.422175003796191,0.567591250566729,-0.116561373939032,7.92544313592784,-0.139262061586381,1.262035638671,2.87356468251764,0.229375997212116,1,"Opportunistic"
"Atherinella_callida",3,0.0449640553202199,0.357533373760184,0.597525783281346,-0.0729459546345874,7.51905250636707,0.262364227544414,1.20281212449764,2.37304351377215,0.325002609056778,1,"Opportunistic"
"Atherinella_chagresi",3,0,0.376076883690967,0.623953198812586,-0.0528303497890531,7.91562357711799,0.425267716450096,1.32577046391806,2.19722457733622,0.221994198260968,1,"Opportunistic"
"Atherinella_colombiensis",3,0.0159040793914159,0.376343066784008,0.60778061445412,-0.0373267039216897,7.62963502491286,0.262364227544414,1.24299392929359,2.37304351377215,0.254093674152255,1,"Opportunistic"
"Atherinella_crystallina",3,0.0119895317772263,0.379811322010847,0.608227665213768,-0.0428286784393602,7.65622863878157,0.262364227544414,1.27023196069633,2.37304351377215,0.24421782149445,1,"Opportunistic"
