"species","archetype","Archetype_1","Archetype_2","Archetype_3","Life.span","Fecundity","Parental.care","Age.at.maturation","Offspring.size","Max.total.length","Trophic.level","K.value","strategies"
"Corydoras_multiradiatus",2,0.287615927238169,0.534203361323818,0.177733025378826,1.06644857194423,5.01958995848094,1,-0.159878362395126,0.49828609000409,2.10046891817424,2.950000048,0.815364808859416,"Opportunistic"
"Corydoras_nanus",2,0.269635969533428,0.576824338202063,0.153086054525605,1.11069638004814,5.12217248575542,1,-0.120384440628119,0.491772189250801,1.70292821380923,2.970000029,1.18478997909876,"Opportunistic"
"Corydoras_napoensis",2,0.267461777535029,0.584741059596025,0.147341096064597,1.12347330886574,5.12595999496672,1,-0.128132243440379,0.4893010419327,1.63315441678579,2.970000029,1.24990173907967,"Opportunistic"
"Corydoras_narcissus",2,0.278798175975899,0.537790853598581,0.182971298028893,1.11208726073518,5.13128046400998,1,-0.142178315454531,0.484934984668359,2.07065301395697,2.950000048,0.845868234959583,"Opportunistic"
"Corydoras_nattereri",2,0.275580344615971,0.562693032332279,0.16127517466841,1.08207752410753,5.0555952230649,1,-0.167832133719394,0.482098598691887,1.88555337173141,2.960000038,1.01523067610587,"Opportunistic"
"Corydoras_negro",2,0.277845044516078,0.563757142637682,0.157942872686675,1.09024993309787,5.07295989319099,1,-0.144391252013398,0.498620836019546,1.81969885023496,2.960000038,1.07500244589587,"Opportunistic"
"Corydoras_nijsseni",2,0.270495089760038,0.630293765640353,0.0987231743227129,0.990406238685205,4.85758095451279,1,-0.169105495732406,0.498296471517417,1.29746317091054,2.980000019,1.56024771635257,"Opportunistic"
"Corydoras_noelkempffi",2,0.275977657568091,0.553550984356029,0.170025061769339,1.10949392400643,5.14332212709735,1,-0.150376989163021,0.491528205734117,1.92570746127132,2.960000038,0.978326155124434,"Opportunistic"
"Corydoras_oiapoquensis",2,0.26691058812493,0.583590591480861,0.14904431065777,1.09700491286483,5.07555807014845,1,-0.150269807828862,0.474863300019471,1.70292821380923,2.970000029,1.18478997909876,"Opportunistic"
"Corydoras_ornatus",2,0.274051644419789,0.569294541113187,0.156199834240539,1.09561476290661,5.0451369380139,1,-0.133563543998515,0.485839245775789,1.7884205711398,2.960000038,1.10525682509539,"Opportunistic"
"Corydoras_orphnopterus",2,0.267979560108348,0.549113066631551,0.18247313223313,1.17032314109611,5.29897985155638,1,-0.130108276463277,0.481451954500279,1.95160816477222,2.960000038,0.955511408488974,"Opportunistic"
"Corydoras_ortegai",2,0.273110533107548,0.572219527276941,0.154215246373832,1.11269502086252,5.05052069014506,1,-0.150986171669004,0.482806360905295,1.76644164500445,2.960000038,1.12492957231016,"Opportunistic"
"Corydoras_osteocarus",2,0.265810624768827,0.595684827946211,0.13804371437627,1.09668896793867,5.07804727102765,1,-0.155939647576251,0.480324304260563,1.58514524322571,2.970000029,1.2947271936218,"Opportunistic"
"Corydoras_ourastigma",2,0.275812866227065,0.548919402870293,0.174824580729356,1.10035480493776,5.10954828687773,1,-0.14616983664728,0.482587249847141,1.99061035147049,2.960000038,0.920282749159629,"Opportunistic"
"Corydoras_oxyrhynchus",2,0.278785903284834,0.57087237227135,0.149881374626119,1.04093626936415,4.96461413090268,1,-0.157533500953557,0.490323702913056,1.80828875560549,2.960000038,1.08856196257892,"Opportunistic"
"Corydoras_paleatus",2,0.296326658570776,0.571331332477766,0.131862146042314,0.829166193863877,4.27993047797188,1,-0.375750773302242,0.418166115745192,2.15871470490691,2.940000057,0.760805878099179,"Opportunistic"
"Corydoras_panda",2,0.24931788043884,0.620489155727967,0.129736251099842,1.05990000602879,4.97568279519654,1,-0.170489809192977,0.416933658160324,1.53471433735885,2.970000029,1.34025040507922,"Opportunistic"
"Corydoras_pantanalensis",2,0.279942406452607,0.533385003151249,0.186234412656473,1.09086170299382,5.10442683286394,1,-0.143205642208774,0.481390138696571,2.13060983728036,2.950000048,0.788457382182452,"Opportunistic"
"Corydoras_paragua",2,0.260167294141715,0.612441022188408,0.126926957682263,1.09103742703919,5.08779716506472,1,-0.150700263532554,0.473932438233554,1.45161382279088,2.970000029,1.41827743457585,"Opportunistic"
"Corydoras_parallelus",2,0.26872374286073,0.56372040057041,0.167111639179958,1.1342859566289,5.2240106591093,1,-0.140604180207888,0.484202201376485,1.8373700139196,2.960000038,1.06125653845652,"Opportunistic"
"Corydoras_pastazensis",2,0.280228008958582,0.544114863218411,0.175211717848526,1.10704312706324,5.04633185278249,1,-0.137800649518019,0.488939482104405,2.00283041866022,2.960000038,0.908258567838181,"Opportunistic"
"Corydoras_paucerna",2,0.266065292241497,0.60311017380015,0.130358658215072,1.09504698384882,5.12799922208744,1,-0.147603432404537,0.496169141951829,1.48160456251512,2.970000029,1.38879129842571,"Opportunistic"
"Corydoras_petracinii",2,0.269313187500464,0.572579153904637,0.157657225985747,1.11206678398046,5.17674179286476,1,-0.147023180572067,0.486128172858915,1.76644164500445,2.960000038,1.12492957231016,"Opportunistic"
"Corydoras_pinheiroi",2,0.268091494402118,0.550711778539053,0.180761357751196,1.16629866261427,5.29037681716542,1,-0.131268852385852,0.481809914348837,1.93874163209469,2.960000038,0.96698388953568,"Opportunistic"
"Corydoras_polystictus",2,0.273350378205642,0.603609705609075,0.12256536242882,1.08770942689137,5.05941183976026,1,-0.14526465954114,0.488086205184699,1.45161382279088,2.900000095,1.41827743457585,"Opportunistic"
"Corydoras_potaroensis",2,0.272944993965752,0.585679661466332,0.140912292123355,1.09721488608909,5.07050197415916,1,-0.141721784211165,0.502008162156073,1.61542002586115,2.970000029,1.2669475899662,"Opportunistic"
"Corydoras_pulcher",2,0.275328850325938,0.571117481434888,0.153097178094395,1.0571912237688,4.99287994737033,1,-0.144633528756504,0.482784059877998,1.80828875560549,2.960000038,1.08856196257892,"Opportunistic"
"Corydoras_punctatus",2,0.27816414345259,0.534860167326036,0.186538579727495,1.10691995689805,5.19224341590042,1,-0.129737581093993,0.490283660948648,2.08567211515718,2.950000048,0.828551800972262,"Opportunistic"
"Corydoras_pygmaeus",2,0.251185013460698,0.661086118793477,0.0872437706557523,1.11909400004038,5.12302149790707,1,-0.125596402664108,0.497199517002386,0.940007236225846,2.99000001,1.89009535272837,"Opportunistic"
"Corydoras_rabauti",2,0.2734042980466,0.575058204760803,0.151080781830343,1.058163592866,4.95885196527548,1,-0.180147260689848,0.484316972855791,1.80828875560549,3,1.08856196257892,"Opportunistic"
"Corydoras_reticulatus",2,0.280549099759661,0.548923460255839,0.170078988603112,1.07974196883823,5.08251706123627,1,-0.174846452729256,0.476648331111742,2.00687085650629,2.920000076,0.904218162380776,"Opportunistic"
"Corydoras_reynoldsi",2,0.26436041226244,0.615880969431499,0.119286600869472,1.11278417310929,5.10670931179909,1,-0.148169290389838,0.501628362728556,1.3454723442038,2.980000019,1.51512727494088,"Opportunistic"
"Corydoras_robineae",2,0.267366946018167,0.587218363629054,0.144957423921284,1.08929116196116,5.0709253997331,1,-0.165831781525552,0.476568862114163,1.67896400008271,2.970000029,1.20597078124011,"Opportunistic"
"Corydoras_robustus",2,0.279325393797813,0.525392427681741,0.194849545917188,1.12882921604536,5.1159565211823,1,-0.107904565677225,0.479941437743272,2.16217289094588,2.950000048,0.760805878099179,"Opportunistic"
"Corydoras_sanchesi",2,0.269129524052125,0.593090263413555,0.137317179266816,1.06430065326442,5.07741555440791,1,-0.160647700163444,0.490152199147852,1.6094379124341,2.970000029,1.2697605288527,"Opportunistic"
"Corydoras_saramaccensis",2,0.268914169386452,0.564736458124089,0.165904295563066,1.1314137843262,5.21698586557041,1,-0.141388123491231,0.484652560308827,1.82776987298903,2.960000038,1.06815311073667,"Opportunistic"
"Corydoras_sarareensis",2,0.268517111646438,0.58420549468284,0.146820619238155,1.08664105418742,5.12510045717721,1,-0.154201600457025,0.488180895917514,1.68082788729172,2.970000029,1.20597078124011,"Opportunistic"
"Corydoras_schwartzi",2,0.267154615882565,0.592568705781486,0.139816053387066,1.11597903789523,5.1110009552113,1,-0.130332029193006,0.492213527082921,1.56024771635257,2.970000029,1.31640823874956,"Opportunistic"
"Corydoras_semiaquilus",2,0.280490883174463,0.548398804189348,0.170662020622415,1.08601985607272,5.03315259802715,1,-0.157888987768078,0.488274495759838,1.99061035147049,2.960000038,0.920282749159629,"Opportunistic"
"Corydoras_septentrionalis",2,0.268991552362314,0.571044342560324,0.159515004659436,1.11571360993589,5.13987734814683,1,-0.142264655651008,0.479094200140912,1.7884205711398,2.960000038,1.10525682509539,"Opportunistic"
"Corydoras_serratus",2,0.278898101100139,0.574731845713271,0.145907196389809,1.02964928673506,4.95642923118793,1,-0.166598876467958,0.491318143089762,1.7833911874567,2.960000038,1.11185750291813,"Opportunistic"
"Corydoras_seussi",2,0.27503425385053,0.551558290088577,0.172963618544382,1.09866948603231,5.06557749877267,1,-0.157247550016764,0.47365582497733,1.99061035147049,2.960000038,0.920282749159629,"Opportunistic"
"Corydoras_similis",2,0.261782734325423,0.608544742057679,0.129208497923072,1.06283357415523,5.00046485001995,1,-0.1665014374008,0.461698392295758,1.53471433735885,2.970000029,1.34025040507922,"Opportunistic"
"Corydoras_simulatus",2,0.305218855707218,0.582118993556755,0.112163844022188,0.989868379859442,3.91202300542815,1,-0.240372001174872,0.444570810801843,1.7884205711398,2.960000038,1.10525682509539,"Opportunistic"
"Corydoras_sipaliwini",2,0.268620966630658,0.578385780373503,0.152539946878363,1.11333056350252,5.10042481092372,1,-0.14991531449631,0.48118543852294,1.72455074342052,2.970000029,1.16315082480568,"Opportunistic"
"Corydoras_sodalis",2,0.267639801478406,0.576788474365472,0.155120764963738,1.07323328599095,5.14040424518946,1,-0.153905853466344,0.475971440756995,1.78002418400457,2.960000038,1.11185750291813,"Opportunistic"
"Corydoras_solox",2,0.277528614903942,0.542105848219436,0.179924585011232,1.11135613086432,5.10953408893047,1,-0.136944600711877,0.485296641485979,2.03077635473792,2.960000038,0.87962678318721,"Opportunistic"
"Corydoras_spectabilis",2,0.272560894615312,0.564809251679988,0.162180321574919,1.13605390991909,5.15617847316175,1,-0.125535912690679,0.493627301820803,1.7884205711398,2.960000038,1.10525682509539,"Opportunistic"
"Corydoras_spilurus",2,0.277345951015664,0.547878347996204,0.174331298813521,1.11347319503092,5.15165947198066,1,-0.13689994210785,0.495584204797354,1.95727389697117,2.960000038,0.947789369476161,"Opportunistic"
"Corydoras_splendens",2,0.261726450494018,0.500741549536257,0.237134685172894,1.13018673709373,5.16021896614434,1,-0.1191584564891,0.518817844911642,2.49155118588415,3.25999999,0.457424874254065,"Opportunistic"
"Corydoras_stenocephalus",2,0.28259056638994,0.534327381020319,0.182639979919975,1.11316738512464,5.16727141921525,1,-0.125288458005609,0.505251693237512,2.04769284336526,2.950000048,0.867100535582542,"Opportunistic"
"Corydoras_sterbai",2,0.280284816204371,0.532538925283136,0.186738147953697,1.09928519288394,5.13379787078077,1,-0.135212213555783,0.487658888257841,2.1162555378146,2.950000048,0.802001593992207,"Opportunistic"
"Corydoras_surinamensis",2,0.268914169386452,0.564736458124089,0.165904295563066,1.1314137843262,5.21698586557041,1,-0.141388123491231,0.484652560308827,1.82776987298903,2.960000038,1.06815311073667,"Opportunistic"
"Corydoras_sychri",2,0.266954255449919,0.589333184089908,0.143254429488176,1.08836273196135,5.06053768015247,1,-0.159994674582196,0.476191137076293,1.65822807660353,2.970000029,1.22671231651537,"Opportunistic"
"Corydoras_treitlii",2,0.279251600653247,0.550769232977217,0.16953085739585,1.07300494099347,5.05472584187166,1,-0.152083882125829,0.488959878244246,1.97408099949423,2.960000038,0.932164066069815,"Opportunistic"
"Corydoras_trilineatus",2,0.274590163215648,0.546455452322109,0.178514174889227,1.11637414415566,5.12785222406356,1,-0.139781031857362,0.479346398095235,2.00687085650629,2.960000038,0.904218162380776,"Opportunistic"
"Corydoras_tukano",2,0.264754336092567,0.583247313246176,0.15154629768524,1.14671102687356,5.2169335048043,1,-0.109688613932692,0.493199361703977,1.61938828110905,2.970000029,1.26129786272991,"Opportunistic"
"Corydoras_undulatus",2,0.266459104707986,0.590840966062826,0.142241511288358,1.08010744800244,4.98017832372245,1,-0.170224581927613,0.462294097027015,1.68082788729172,2.970000029,1.20597078124011,"Opportunistic"
"Corydoras_urucu",2,0.259802572953017,0.63524324879096,0.104475491149636,1.07771933808547,5.12527302877176,1,-0.163696489608442,0.49932600912424,1.21194094272511,2.980000019,1.63899673312225,"Opportunistic"
"Corydoras_virginiae",2,0.271075681821955,0.566968392748904,0.161506932455242,1.10869515397252,5.07955327015639,1,-0.137123286042744,0.476198580226097,1.82776987298903,2.960000038,1.06815311073667,"Opportunistic"
"Corydoras_weitzmani",2,0.270330500582434,0.570924289642754,0.158294574559961,1.11260892284348,5.174445384953,1,-0.13756955790725,0.490046382733823,1.76644164500445,2.960000038,1.12492957231016,"Opportunistic"
"Corydoras_xinguensis",2,0.269746243858215,0.606369831901939,0.123411892873705,1.03169682216615,5.01004171929892,1,-0.170166318734255,0.492540699591555,1.50629720429064,2.970000029,1.36609167319013,"Opportunistic"
"Corydoras_zygatus",2,0.274317608051276,0.555808144360896,0.16942846638475,1.11293157097969,5.07939920506264,1,-0.141942243154424,0.479048087048491,1.92132466245532,2.960000038,0.982078500876577,"Opportunistic"
"Corymbophanes_andersoni",1,0.605449193764329,0.111161054000284,0.282836181457217,1.64857100597966,6.02295474489699,2,0.515721063125309,0.814141444034158,2.35042240048256,2.390000105,-0.562118930434243,"Equilibrium"
"Corymbophanes_kaiei",1,0.602940958427769,0.148004343682349,0.248480828669985,1.54430348236473,5.79805467989065,2,0.488425397958125,0.83902966544694,2.09186406167839,2.49000001,-0.314710718812303,"Equilibrium"
"Corynopoma_riisei",2,0.118539807469842,0.637436898264986,0.24371013679083,1.17194045401819,6.23962488090285,1,-0.162567543620599,0.0733765197790743,1.77155678129829,2.99000001,0.292669638589685,"Opportunistic"
"Coryogalops_william",2,0.168290220017891,0.636641029992494,0.19470576638094,0.61463350723403,6.93668229236674,2,-0.235006105263648,-0.179833118725765,1.82454926124459,3.220000029,0.131028250125702,"Opportunistic"
"Coryphaenoides_rudis",3,0,0.0834685757600266,0.916709422723679,3.2216781331321,9.82594613091182,1,1.34780361301728,0.159560199670315,4.70953020131233,4.5,-2.81341071676004,"Periodic"
"Coryphaenoides_zaniophorus",3,0.0253258556053283,0.18751901547089,0.787224325357605,3.15788449194647,9.60106372709288,1,1.28574876787407,0.137130662723631,3.68887945411394,3.230000019,-1.96611284922998,"Periodic"
"Coryphoblennius_galerita",2,0.400352947400365,0.409117708494067,0.190037508948438,1.17151319613609,6.34829431603571,2,-0.244044433421486,-0.00764064754639682,2.22678342898445,2,-0.314710718812303,"Opportunistic"
"Coryphopterus_dicrus",2,0.240610064822248,0.683095025317765,0.0758209668568667,0.252891002944805,5.78010110609634,2,-0.516151254797852,-0.282079757431977,1.6094379124341,2.680000067,0.329303737070658,"Opportunistic"
"Coryphopterus_glaucofraenum",2,0.257101204952548,0.632458321928267,0.10997921356653,0.217153115628884,5.72550851114512,2,-0.544448569428346,-0.27570208261863,2.07944154167984,2.670000076,-0.105360542324493,"Opportunistic"
"Coryphopterus_urospilus",2,0.151524957077403,0.701203390756017,0.146888700229588,0.292557774126889,5.97465323988452,2,-0.490006519793262,-0.26016511776418,1.87180217690159,3.5,0.0861777265162812,"Opportunistic"
"Cosmocampus_albirostris",1,0.558115801866624,0.324752304225366,0.116511640639664,0.695474185981502,4.19779471494808,3,-0.508600311610737,0.159844462296549,2.99573227355399,3.369999886,-0.261364788809733,"Equilibrium"
"Cosmocampus_brachycephalus",1,0.553188470662813,0.394213130846684,0.0519404520880647,0.701846950084182,4.20955307805195,3,-0.503896848266479,0.157224840606388,2.30258509299405,3.25999999,0.378436461747642,"Equilibrium"
"Cosmocampus_howensis",1,0.560604430676527,0.373067114680286,0.0656749874865142,0.694594488204774,4.25435127298092,3,-0.503011214283863,0.183713893709557,2.45014267029385,3.279999971,0.23901688550987,"Equilibrium"
"Cosmochilus_cardinalis",3,0.181269465671622,0.207519752063792,0.611088769728253,2.0124457880177,9.41849945561468,1,0.83217110283917,0.543484770115699,3.74950407593037,2.890000105,-1.38629436111989,"Periodic"
"Cosmochilus_falcifer",3,0.176803105216727,0.213989647010864,0.609087025932128,2.05315389175598,9.17292210964001,1,0.664127462286524,0.464634273143406,3.87120101090789,2.880000114,-1.560647781598,"Periodic"
"Cosmochilus_harmandi",3,0.314136915376425,0.0884054704027656,0.597257970421559,1.77845674402503,8.72392460294215,1,0.641199753853439,0.482549212042126,4.60517018598809,2,-2.20727492228063,"Periodic"
"Cosmochilus_nanlaensis",2,0.16623480393788,0.467212528733379,0.366287820667838,1.43755248403893,7.66114096117665,1,0.330074163964398,0.386893812172277,2.27829242388812,2.940000057,-0.0833815904607904,"Opportunistic"
"Cottinella_boulengeri",3,0.173861231005381,0.29470221985885,0.531265222154983,1.98066140001524,7.7545286059686,1,0.964010569925083,0.542572110115625,2.50143593616544,3.339999914,-1.13943430506337,"Periodic"
"Cottocomephorus_alexandrae",3,0.160751289150265,0.275057672481907,0.564047972874753,1.82296753996634,8.27031210897612,1,0.919884923023767,0.567994246987157,2.85186188523591,3.420000076,-1.46967595266764,"Periodic"
"Cottocomephorus_grewingkii",3,0.204380029057906,0.275133888608416,0.52029358350815,1.6094379124341,8.00975862285128,1,0.865570092856636,0.552227980019791,2.94443897916644,3.059999943,-1.34707368642815,"Periodic"
"Cottocomephorus_inermis",3,0.199031544647482,0.24625663476093,0.554542738984557,1.70833184799857,7.93126980201766,1,0.829419961144456,0.572531293980162,3.09104245335832,3.269999981,-1.71479838920304,"Periodic"
"Cottoperca_gobio",3,0,0.324524617864025,0.675509896389424,1.88047384293414,9.32411882665749,1,0.396961857056464,0.0317452403398516,4.38202663467388,4.260000229,-2.04022086698809,"Periodic"
"Cottus_aleuticus",3,0.384771408277741,0.121991608590809,0.492932320606733,2.07944154167984,7.03878354138854,2,0.980829253136726,0.473705194990537,2.83321334405622,3.200000048,-1.46967595266764,"Periodic"
"Cottus_amblystomopsis",3,0.430326655844608,0.133146575863651,0.436162974082332,1.56853012902575,6.48124626995434,2,0.634690264913663,0.599710450951378,3.03495295016881,3.380000114,-1.66073121734797,"Periodic"
"Cottus_asper",3,0.30550788602739,0.11399140698175,0.580294933129211,1.94591014905531,8.63660453035589,2,0.916290731874155,0.456096681873574,3.40119738166216,3.440000057,-1.96611284922998,"Periodic"
"Cottus_asperrimus",1,0.464344971194536,0.145375645451751,0.389866836955153,1.6094379124341,5.88610403145016,2,0.693147180559945,0.607771865944641,2.26176313816129,3.25,-1.71479838920304,"Equilibrium"
"Cottus_baileyi",1,0.51165538290917,0.175196078063126,0.312661370145026,1.79175946922805,4.3502779363593,2,0.693147180559945,0.618360872157434,2.12823170584927,3.230000019,-0.798507722884439,"Equilibrium"
"Cottus_bairdii",3,0.414166911013564,0.142940511616641,0.442541202012107,1.79175946922805,7.29607422825533,2,0.693147180559945,0.634327994931071,2.70805020110221,3.289999962,-1.34707368642815,"Periodic"
"Cottus_beldingii",1,0.472396613188939,0.0966554502312798,0.430554298184067,2.25571008286082,5.10897119481712,2,1.01160091167848,0.586813880233836,2.56494935746154,3.299999952,-1.13943430506337,"Equilibrium"
"Cottus_bendirei",1,0.427930677126474,0.17010229233091,0.401582618919628,1.65201029266308,6.69884321740725,2,0.676433309251859,0.628796775060851,2.54631529594172,3.299999952,-1.17118297505133,"Equilibrium"
"Cottus_caeruleomentum",1,0.443226832573285,0.300403806800158,0.255888851770107,1.09861228866811,6.59708997605023,2,0,0.63838752211037,2.03992079092978,3.220000029,-0.713349867469302,"Equilibrium"
"Cottus_carolinae",3,0.440860084695407,0.116955933301837,0.441817100175803,1.79175946922805,6.53886315110481,2,0.693147180559945,0.642294801060401,2.89037175789616,3.359999895,-1.51412773717523,"Periodic"
"Cottus_chattahoochee",1,0.461322125959649,0.184185277208714,0.354059929507697,1.61255813846193,5.73204605885323,2,0.663779722775882,0.624966770187061,2.33891701163391,3.269999981,-0.994252259830353,"Equilibrium"
"Cottus_cognatus",3,0.454080479256787,0,0.545632861919669,3.11344731178749,6.55440812508862,2,0.980829253136726,0.942910535993501,2.49320548400765,3.369999886,-1.96611284922998,"Periodic"
"Cottus_confusus",3,0.411438497728711,0.146391944457041,0.441816840696524,1.79175946922805,5.7120812774709,2,0.916290731874155,0.614343183242857,2.70805020110221,3.720000029,-1.34707368642815,"Periodic"
"Cottus_czerskii",3,0.371432240099161,0.0820443762445272,0.546259404912823,2.19722457733622,8.26436332973167,2,0.85860340844501,0.615657631468088,3.2188758248682,3.369999886,-1.560647781598,"Periodic"
"Cottus_dzungaricus",1,0.415365605657158,0.188923113608587,0.395330171902934,1.56124401311345,7.09093024984802,2,0.68065527002267,0.639975930232247,2.43361335540045,3.279999971,-1.07880964960722,"Equilibrium"
"Cottus_echinatus",1,0.440025388638605,0.181790744224764,0.377778030426758,1.60465902009631,6.46800011903498,2,0.638572075866493,0.639979838082826,2.41769792415872,3.279999971,-1.07880964960722,"Equilibrium"
"Cottus_extensus",1,0.41963602898417,0.172029134580076,0.407959091656271,1.6094379124341,6.90775527898214,2,0.693147180559945,0.627831427856158,2.56494935746154,3.299999952,-1.20397276432594,"Equilibrium"
"Cottus_girardi",1,0.498295937317834,0.138524453196793,0.36273163383653,1.6094379124341,4.89783979995091,2,0.693147180559945,0.643299992162187,2.63905732961526,3.319999933,-1.27296567224146,"Equilibrium"
"Cottus_gobio",1,0.504298376712697,0.0987299621050154,0.39654264606649,2.30258509299405,6.02223620577474,2,0,0.657161444341832,2.89037175789616,3.230000019,-1.51412773717523,"Equilibrium"
"Cottus_greenei",1,0.445961084772959,0.198767223568294,0.354848021797084,1.6094379124341,6.21460809842219,2,0.693147180559945,0.635519169947278,2.19722457733622,3.24000001,-0.867500598657104,"Equilibrium"
"Cottus_gulosus",1,0.465292973113626,0.162282309153572,0.37200052551697,1.79175946922805,5.63835466933375,2,0.693147180559945,0.620965355117137,2.39789527279837,3.279999971,-1.04982214164153,"Equilibrium"
"Cottus_hangiongensis",3,0.426010626528905,0.0855816351081815,0.488076373660969,1.94591014905531,6.52323513192902,2,1.09861228866811,0.620205729755555,2.90690101831732,3.359999895,-1.51412773717523,"Periodic"
"Cottus_hypselurus",1,0.435079870049734,0.163080412053787,0.401451193406378,1.79175946922805,6.46925031679577,2,0.693147180559945,0.616907270826054,2.63905732961526,3.269999981,-0.994252259830353,"Equilibrium"
"Cottus_kazika",3,0.28084616169922,0.0400212040831665,0.678998273020946,2.16740006300746,9.61580548008435,2,1.13542381809306,0.782630430827013,3.60004819860404,4.199999809,-2.12026356120009,"Periodic"
"Cottus_klamathensis",1,0.434392918836273,0.169998654663408,0.395216460803721,1.6094379124341,6.6710831274381,2,0.693147180559945,0.624252114111354,2.40694510831829,3.24000001,-1.27296567224146,"Equilibrium"
"Cottus_leiopomus",1,0.456274808410591,0.162927565315656,0.380383401123888,1.6094379124341,5.7037824746562,2,0.916290731874155,0.626371914973549,2.39789527279837,3.279999971,-1.04982214164153,"Equilibrium"
"Cottus_marginatus",1,0.427504512956904,0.179256315928721,0.392849788718811,1.60039263094018,6.48107274007214,2,0.639188827002254,0.596932424099492,2.56494935746154,3.299999952,-1.20397276432594,"Equilibrium"
"Cottus_nozawae",1,0.439128014703286,0.141078155281278,0.419414549328175,1.59197058097074,6.49234023301073,2,0.649056604208061,0.634870290164111,2.8507064575731,3.349999905,-1.46967595266764,"Equilibrium"
"Cottus_paulus",1,0.504298011671036,0.353372304519055,0.141743285604665,0.693147180559945,3.70745583968687,2,0.41193135612533,0.545486495085531,1.50407739677627,3.130000114,-0.22314353631421,"Equilibrium"
"Cottus_perplexus",1,0.463725667240848,0.158484095416654,0.377369919022908,1.94591014905531,5.80739145727522,2,0.693147180559945,0.629710995093764,2.30258509299405,3.25999999,-0.9675840394196,"Equilibrium"
"Cottus_petiti",1,0.438082456465398,0.32455814912319,0.236870098092974,0.693147180559945,6.03538476110581,2,0.22314355131421,0.586901136270681,2.05540495655326,3.220000029,-0.733969197996867,"Equilibrium"
"Cottus_pitensis",1,0.495960719794713,0.118377220312186,0.385229185224398,1.6094379124341,5.24965219456676,2,0.693147180559945,0.649794999795577,2.56494935746154,3.299999952,-1.66073121734797,"Equilibrium"
"Cottus_pollux",3,0.413882282649166,0.157746759534742,0.428011497327281,1.38629436111989,7.00306545878646,2,0.693147180559945,0.626185956913887,2.90690101831732,3.359999895,-1.51412773717523,"Periodic"
"Cottus_princeps",1,0.436975704017013,0.231848331357914,0.330742449726362,1.59006801007498,6.42740571900712,2,0.640088166100558,0.632382756815426,1.94591014905531,3.200000048,-0.634878327152952,"Equilibrium"
"Cottus_reinii",1,0.425979836550136,0.157291371295038,0.416354598707848,1.59791612219917,6.63171228859397,2,0.749740790400362,0.618978861662318,2.68375753175721,3.319999933,-1.30933327924302,"Equilibrium"
"Cottus_rhotheus",1,0.446795479892819,0.140128974452645,0.412687017381891,1.79175946922805,5.88887795833288,2,0.693147180559945,0.599108549794385,2.7408400239252,3.369999886,-1.34707368642815,"Equilibrium"
"Cottus_ricei",1,0.48829288977688,0.121512452238113,0.389769986751618,1.79175946922805,6.20959555659865,2,0.693147180559945,0.641041062763037,2.59525470695687,2.99000001,-1.23787438358782,"Equilibrium"
"Cottus_sibiricus",1,0.439038311279947,0.159096189551753,0.401475160766138,1.5767150890266,6.4258563849264,2,0.620124584019106,0.627400411918583,2.70805020110221,3.329999924,-1.34707368642815,"Equilibrium"
"Cottus_szanaga",1,0.419326804739799,0.203595558114391,0.376682787169897,1.51757676798324,6.99422352475271,2,0.667705645947473,0.643896048486132,2.30258509299405,3.25999999,-0.9675840394196,"Equilibrium"
"Cottus_tallapoosae",1,0.46504498050266,0.194261652837163,0.340250102213198,1.58023486904687,5.65897182664824,2,0.654130776334174,0.628011660453947,2.24389612898895,3.25,-0.916290716874155,"Equilibrium"
"Cottus_tenuis",1,0.435464330227786,0.206688644913555,0.357431038899512,1.59363133896506,6.5221421350413,2,0.642274276743263,0.634687708239766,2.19722457733622,3.24000001,-0.867500598657104,"Equilibrium"
"Cotylopus_acutipinnis",2,0.321255835722882,0.480512730807076,0.197790427197892,0.584977382003945,6.86389656203407,2,-0.276090665139118,-0.210192594419816,2.59525470695687,2,-0.579818491681514,"Opportunistic"
"Couesius_plumbeus",3,0.100803269994267,0.306877282073689,0.592227223292953,1.94591014905531,8.41338702269065,1,1.15267951004365,0.406706892108503,3.13549421592915,3.380000114,-1.02165120864309,"Periodic"
"Cranoglanis_bouderius",3,0.193532439821903,0.0804029855275414,0.726002980197134,2.16764248301342,9.61377007672228,1,1.38629436111989,0.834760863057795,3.96005095690156,3.470000029,-1.95120027513044,"Periodic"
"Cranoglanis_henrici",3,0.245973631916611,0.169170926340919,0.584678819031508,2.00821912298254,8.07935102100774,1,0.676639198006475,0.769594485126408,3.56501547113603,3.420000076,-1.68096621326443,"Periodic"
"Cranoglanis_multiradiata",3,0.229574568285295,0.11851648589973,0.651781132113915,1.99878965501528,8.18670475410527,1,1.38629436111989,0.787438142956806,3.62300673025695,3.420000076,-1.72923153045728,"Periodic"
"Craterocephalus_amniculus",2,0.0958371108466857,0.601439492580565,0.30245881524863,1.10955378722814,6.60438426620971,1,0.0749138368575201,0.0303054738983063,1.90359895664678,2.99000001,-0.261364788809733,"Opportunistic"
"Craterocephalus_centralis",2,0.101047334846825,0.557130245201946,0.341579264653125,1.18957501500678,6.71130984216261,1,0.114866132293749,0.0359073299568268,2.21375383764808,2.99000001,-0.562118930434243,"Opportunistic"
