Basin.Name,Country,Ecoregion,Med_Longit,Med_Latit,RBA,MAT,TS,GDP,CSI,NSR,DIS,RAD,dist_between_centroids,Similarity_Centroid
Loire,France,Palearctic,1.64367567,46.86650487,116661.6899,10.6675341,563.6457274,15.10403109,97.77742056,31,36.02378002,0.656052608,0.079917289,0.925996843
Longshou.He,China,Indo-Malay,110.3771417,18.87812937,587.7396404,24.82955761,333.7534596,0.926976964,94.24427665,12,6.377814587,0.913915944,0.565193463,0.638898656
Los.Angeles,United States,Nearctic,-118.3166589,34.15870817,2031.29551,17.12176702,457.8469025,197.3142738,87.63607823,9,3.984402285,0.944312333,0.05210825,0.950472539
Los.Olmos.creek,United States,Nearctic,-98.39212807,27.43558787,1800.982452,21.97767933,611.0196166,3.429636061,99.33110141,13,0.573927634,0.883336485,0.341464217,0.7454541
Loudias,Greece,Palearctic,22.01635182,40.6956891,5551.573712,11.80951758,755.4635372,13.95411587,99.39826411,25,4.524074516,0.789000041,0.099746964,0.909300078
Loukos,Algeria,Palearctic,5.898039005,34.2444869,107612.8371,19.21072412,798.7138178,1.854974926,99.40700973,10,1.679727002,0.717233467,0.124769402,0.889071127
Louros,Greece,Palearctic,20.80300582,39.25253813,1080.177613,14.55274137,646.1084224,4.82306397,99.08249452,11,6.006289713,0.86986286,0.253407859,0.7978249
Lovu,South Africa,Afrotropic,30.50292052,-29.96709079,944.4670752,18.0895488,299.3826787,19.84043312,94.63931721,11,2.880410603,0.674147132,0.880275839,0.531836861
Loy,United Kingdom,Palearctic,-4.824552962,56.90678674,1329.401138,6.295656024,407.2171108,1.402665138,92.49527388,8,16.73501932,0.344760341,0.163650303,0.859364706
Ludlow,Australia,Australasia,115.5011652,-33.71085857,661.8136458,16.84404116,379.6715635,2.243588746,99.88799036,4,2.752507928,0.857642163,0.564387807,0.639227687
Lune,Australia,Australasia,146.8379923,-43.41681857,176.1155027,9.269034773,288.561275,0.248048082,99.98292684,7,4.257,0.559933592,0.541196104,0.648846696
Lut,Iran,Palearctic,59.34829735,29.11148077,54251.34532,21.14796816,796.7962188,0.627856955,99.79563974,5,1.517501299,0.980495033,0.20549042,0.829537907
Ma.Oya,Sri Lanka,Indo-Malay,80.70035333,8.775681487,1017.936075,27.35191964,167.7220437,3.175762594,99.70908028,31,4.482160478,0.890459111,0.336317985,0.748324883
Mabechi,Japan,Palearctic,141.3002468,40.23311148,2634.867472,8.169242762,900.9499858,15.72924376,98.52538159,9,13.10597951,0.840560663,0.058580931,0.944660886
Macacu,Brazil,Neotropic,-42.79578307,-22.61932023,2106.74917,21.9276639,224.5708212,13.75981855,99.53561873,55,10.59634321,0.678729187,0.48624507,0.672836546
Mackenzie,Canada,Nearctic,-119.2442401,60.76439082,1680044.211,-3.658471362,1367.220196,0.062725975,99.51273091,40,194.3722587,0.511570105,0.060078516,0.943326353
Macleay,Australia,Australasia,152.0914321,-30.80848846,11372.61994,14.53632667,445.1072704,1.762367278,97.31832785,37,10.17918029,0.390953698,0.265307569,0.790321677
Maclennan.creek,Australia,Australasia,149.0768273,-21.19835247,176.8319454,22.77316061,359.245105,1.81954506,99.89338032,3,2.682,0.935907422,0.66389565,0.600999227
Madampe.lake,Sri Lanka,Indo-Malay,80.10556652,6.243226677,78.48939805,26.82047104,55.4879196,15.50076222,99.18886344,28,7.326,0.766325728,0.335389419,0.748845233
Madeleine,Canada,Nearctic,-64.41268968,48.55923566,122.7827326,2.630821654,1023.745516,0.551093251,99.98809079,7,3.019,0.923076923,0.139907243,0.877264362
Madong,Trinidad and Tobago,Neotropic,-61.88333333,10.0875,5.051570798,26.69583368,56.71282387,17.1934104,NA,5,3.638,0.649176172,0.591891726,0.628183427
Madurankuli.Aru,Sri Lanka,Indo-Malay,79.83671775,7.925979912,157.3648502,27.68562834,112.7445345,4.612659395,99.52688121,28,2.419,0.807330951,0.335389419,0.748845233
Maduru.Oya,Sri Lanka,Indo-Malay,81.26336883,7.705945119,1499.596783,27.4270127,144.7017844,3.373268127,82.08193148,37,13.93393706,0.828163059,0.320487098,0.757296305
Mae.Kawa,Japan,Palearctic,136.8071383,34.31888429,22.77107467,15.76282043,749.6308242,62.14790344,99.56163118,6,19.658,0.597517962,0.65701966,0.603493141
Mae.Khlong,Thailand,Indo-Malay,99.07889853,14.68490515,28546.83171,25.59930018,154.1121003,3.071734071,96.17357924,229,70.56192011,0.858089258,0.469294287,0.680598849
Maehwa,South Korea,Palearctic,129.2670319,36.89211243,514.961433,10.36311521,919.5881842,9.478236318,95.27798662,30,4.262308248,0.749265862,0.528740164,0.654133399
Maekawa,Japan,Palearctic,131.1588615,31.49794482,105.3180432,16.61923308,732.5659357,14.03920031,99.8431193,5,5.207,0.706759582,0.215308549,0.822836308
Magalavatavan.Aru,Sri Lanka,Indo-Malay,81.51689204,7.562214011,392.5615243,27.48852812,144.8852155,3.374859512,84.42389546,31,4.467402561,0.782493229,0.336317985,0.748324883
Magdalena,Colombia,Neotropic,-74.6973068,6.425035477,259617.9705,22.05692127,39.4274761,7.847008228,98.94261301,257,227.8520818,0.456386085,0.27840547,0.782224438
Mageonggang,South Korea,Palearctic,127.1097528,35.90420677,1407.555302,12.3534808,964.4287535,31.99676275,93.85285994,87,10.94524157,0.856082611,0.249076323,0.80059159
Maha.Oya,Sri Lanka,Indo-Malay,80.26677475,7.287949712,1509.837656,26.48000233,76.18543995,12.26409316,99.28848455,35,19.16325341,0.82717105,0.3238642,0.755364485
Mahakam,Indonesia,Indo-Malay,115.8672805,0.442116197,76088.53411,26.0477923,21.06513773,0.600711532,99.94185333,188,179.4165395,0.282050132,0.219295731,0.820145576
Mahanadi,India,Indo-Malay,82.90373047,21.29171906,135162.4098,26.15673198,453.0553821,3.322325468,95.70129403,22,113.5152349,0.963535907,0.415431029,0.706498571
Maharlu,Iran,Palearctic,52.78188179,29.43623669,4274.409743,16.94473187,845.2541615,6.557185292,98.88831142,8,2.085086634,0.973948261,0.075088947,0.930155596
Mahaseelawa.Oya,Sri Lanka,Indo-Malay,81.43154352,6.312379778,25.47458262,27.2897988,87.2753901,2.139389753,99.5935,28,3.297,0.685536044,0.335389419,0.748845233
Mahaweli.Ganga,Sri Lanka,Indo-Malay,80.92335022,7.569852005,10512.80138,25.05154785,118.4805573,8.566192508,91.32022191,52,43.5083446,0.705426247,0.273391601,0.785304379
Mahi,India,Indo-Malay,75.66945367,11.72516726,404.1939885,26.39495296,135.5704729,8.649629354,99.78332431,31,23.69955864,0.974235685,0.661600576,0.601829353
Mahitahi,New Zealand,Australasia,169.6776195,-43.719014,192.8379841,7.351205787,389.0220867,0.020543613,99.97957618,11,24.20158264,0.496472451,0.497338027,0.667851869
Maipo,Chile,Neotropic,-70.58748894,-33.57517794,15095.05905,9.620985775,430.8095256,40.46560574,98.29544374,14,16.28361738,0.876128786,0.260567188,0.793293693
Makarachchi.Aur,Sri Lanka,Indo-Malay,81.32596123,8.167878247,105.3813595,27.97341601,165.3435492,1.12323831,99.83216255,28,4.247,0.854111215,0.335389419,0.748845233
Makawhio,New Zealand,Australasia,169.7142463,-43.65058792,185.8069773,8.389249133,376.26289,0.020543613,99.98750345,12,16.17707079,0.485451467,0.45191171,0.688747114
Maksimouka,Russia,Palearctic,137.3724683,46.0701758,2238.315425,0.481968564,1177.640609,0.074162156,99.98590634,30,9.690362946,0.927488261,0.444544067,0.692259948
Malala.Oya,Sri Lanka,Indo-Malay,81.08829423,6.343801704,395.5983404,27.15541756,75.21921614,2.139812768,99.60280518,29,5.925456085,0.674453317,0.342773987,0.744726968
Malawi,Malawi,Afrotropic,34.22180701,-11.90338803,127828.3663,21.1905903,212.0294821,0.412566572,99.66025133,446,24.16166433,0.847789448,0.264054267,0.791105276
Malbaie,Canada,Nearctic,-64.43384305,48.65057302,261.2096496,2.446263082,1024.649117,0.551093251,99.98573772,5,4.56632025,0.931732538,0.161963619,0.860612143
Malselva,Norway,Palearctic,19.23935288,68.80697399,5735.936903,-1.007143051,789.4686271,0.439524561,99.95172482,7,11.8479139,0.962357618,0.246510581,0.80223948
Malu,China,Indo-Malay,107.9740921,21.60872601,155.5106577,22.45634617,506.4351228,1.191466197,99.75281513,14,7.001,0.881761132,0.235678151,0.80927222
Mamberamo,Indonesia,Australasia,138.8619393,-3.349858948,78667.24619,23.37588213,31.11185616,0.217147119,99.99509483,63,228.4035201,0.289459415,0.470210579,0.680174673
Mananjary,Madagascar,Afrotropic,47.7300855,-20.96855594,7041.882745,20.62409043,251.3200786,0.533407956,99.95078286,25,27.75729109,0.631983868,0.501480024,0.666009527
Manatee,United States,Nearctic,-82.26478114,27.53384187,571.8609624,22.52068252,446.8042347,65.69530582,88.858329,34,2.984706791,0.483788825,0.357154814,0.736835614
Manawapou,New Zealand,Australasia,174.439599,-39.6124152,116.5124989,12.58691807,322.1612121,2.024806291,99.87883895,1,3.159,0.555968018,0,1
Manawatu,New Zealand,Australasia,175.8180456,-40.34253402,5855.039106,11.70925901,347.8414647,3.498760939,99.76965217,19,26.62752994,0.551955589,0.423391673,0.702547316
Mand,Iran,Palearctic,52.80932894,28.47370156,40193.5486,20.95739231,792.3028296,2.045477748,99.1990918,21,11.50429079,0.975907136,0.205312732,0.829660198
Mandad,India,Indo-Malay,73.1312497,18.31253662,232.6522328,26.68736564,174.1080876,16.05540681,97.61318629,40,15.90928616,0.985776229,0.346162429,0.742852407
Mandan.Aru,Sri Lanka,Indo-Malay,81.33349311,8.113076724,66.20243896,27.89274894,162.5668595,1.12323831,77.64311731,28,4.247,0.854111215,0.335389419,0.748845233
Mandipattu.Aru,Sri Lanka,Indo-Malay,81.66917062,7.569545313,110.6693461,27.99473694,149.4293548,3.374859571,78.37681263,28,10.06,0.835273433,0.335389419,0.748845233
Mandu.Ganga,Sri Lanka,Indo-Malay,80.07802624,6.305996159,70.51853285,26.8797763,56.4826461,15.50076246,99.29044522,28,7.326,0.766325728,0.335389419,0.748845233
Mangaone,New Zealand,Australasia,174.1082981,-39.16587033,159.0494874,11.91202732,319.4391401,2.024806291,95.69471594,16,9.671,0.472493731,0.47597876,0.677516525
Mangawhero,New Zealand,Australasia,174.9963693,-38.02416583,128.3923092,12.61670983,338.5494511,1.598104984,99.85982989,13,4.249,0.589520555,0.381010485,0.724107464
Mangoro,Madagascar,Afrotropic,47.92965477,-19.48955379,17715.05638,18.86926001,261.8441507,0.788797125,99.91104777,25,34.67392019,0.757296713,0.265515976,0.790191526
Mangwol.chon,South Korea,Palearctic,126.5652384,34.70982313,35.74323132,13.66921769,883.9596508,9.527026057,99.83621939,35,6.291,0.774814651,0.133262071,0.882408426
Maningory,Madagascar,Afrotropic,48.58389523,-17.44482748,12957.08885,20.54606171,246.4043623,0.364266574,99.34139447,7,86.89971054,0.653707641,0.664022368,0.60095346
Manjeswaram,India,Indo-Malay,74.90895255,12.76703009,111.1475686,27.06585288,129.0872979,1.623829231,99.85032599,19,10.932,0.985062139,0.656204173,0.603790291
Manning,Australia,Australasia,151.8970205,-31.73833769,8127.732144,15.45918589,431.4742163,2.22731781,99.90640464,27,6.126897421,0.350224292,0.344628685,0.743699737
Manuka.creek,Australia,Australasia,145.3712329,-42.15559733,35.23542747,11.32216983,270.5903222,0.088570623,99.95535378,4,7.149,0.570218521,0.297620853,0.77064113
Maoling,China,Indo-Malay,108.439672,22.13247629,2890.433296,21.44129431,588.2624735,6.705922306,98.9565872,34,20.39634478,0.855396235,0.370960071,0.729415846
Mar.Chiquita,Argentina,Neotropic,-63.9498829,-29.43037866,129570.6425,18.58147581,486.2427835,1.348916396,97.31761869,86,9.309116473,0.626132699,0.305411093,0.766042211
Maraetotara,New Zealand,Australasia,176.9444925,-39.74980013,107.0733495,12.84898437,365.270112,2.33022517,99.80061167,11,2.101,0.487464036,0.525803848,0.655392239
Maraval,Trinidad and Tobago,Neotropic,-61.5141129,10.70551075,26.04951758,25.64489266,60.25864792,17.19340992,96.69355,5,6.496886764,0.698003206,0.254060845,0.797409475
Marbelup.Brook,Australia,Australasia,117.6896876,-34.98380422,312.4120769,15.32828652,302.9774702,0.412172273,99.94217034,7,2.151460848,0.807878421,0.604493605,0.623249602
Margaret,Australia,Australasia,115.253471,-33.90767655,447.9334549,16.26552911,344.2273164,2.234847218,99.7949685,7,5.597426739,0.848321138,0.621641888,0.61665896
Maribyrnong,Australia,Australasia,144.7591828,-37.47705631,1580.734892,13.09160907,428.3556627,32.82124233,89.65203972,11,4.505488452,0.707308521,0.375058283,0.727241901
Markham,Papua New Guinea,Australasia,146.4323283,-6.67846482,12657.59351,21.68518016,64.42301353,0.431493856,99.96422213,19,32.9814178,0.334871975,0.680795518,0.59495637
Maro,Indonesia,Australasia,140.930759,-7.958021914,8066.072926,26.76411372,88.95617384,0.132899668,99.96500617,52,51.84191007,0.480413985,0.49189588,0.670288063
Marokopa,New Zealand,Australasia,174.8716565,-38.29460716,368.2794128,12.60613511,340.2116793,0.147174641,99.90462852,6,10.31157772,0.638240395,0.350833719,0.740283564
Mary,Australia,Australasia,152.5426546,-26.05951956,9442.204321,19.97986026,394.4125979,2.153943896,97.42641162,47,5.899120581,0.741329638,0.340753448,0.745849285
Mashkel,Pakistan,Palearctic,63.39977885,28.05585505,116658.093,22.36585775,824.3356055,0.185685206,99.7805568,10,2.999657316,0.914514105,0.100935618,0.908318328
Mataquito,Chile,Neotropic,-71.09086177,-35.12820886,6303.854086,10.20234363,463.832293,2.15268752,99.38274378,12,35.52121853,0.965688302,0.454368444,0.687583675
Mataura,New Zealand,Australasia,168.8186916,-45.85252815,5534.216678,8.745973312,386.7599654,0.62887077,99.84518405,14,23.57469995,0.386968831,0.453763834,0.687869636
Matina,Costa Rica,Neotropic,-83.37031919,9.844430045,1600.852381,20.92387221,66.39178009,5.076555729,99.97280163,39,38.73709676,0.46656525,0.616172292,0.618745913
Matsuura,Japan,Palearctic,129.9909194,33.3251749,407.4271668,15.20158731,777.0090884,64.04457569,94.9289882,15,8.952685927,0.714998567,0.355469959,0.737751503
Matsuzaki,Japan,Palearctic,138.8250835,34.73016125,147.9636063,14.91837869,693.931214,24.62032509,99.82570586,7,17.03,0.416392629,0.661811669,0.601752905
Mattaponi,United States,Nearctic,-77.29264057,37.95549421,2347.333057,13.75235788,832.8579776,73.97690964,95.71801467,47,11.00248484,0.57610096,0.166782336,0.857057884
Maule,Chile,Neotropic,-71.43955931,-35.86369473,21107.43877,10.72495933,454.2937188,2.132313967,97.78423456,14,40.07412966,0.967714988,0.382283424,0.723440636
Maullin,Chile,Neotropic,-72.97301262,-41.26759584,3114.123404,10.82421843,300.5978573,0.901440829,99.88857939,17,23.96437945,0.875983728,0.511944686,0.661399858
Maup,South Korea,Palearctic,129.1875774,37.31282206,174.1215252,10.70266798,904.2305587,2.815844506,99.89860528,23,1.911095052,0.738430785,0.546747692,0.646517855
Mccossiens.Swamp,Australia,Australasia,141.3176713,-36.94170461,221.9828093,14.17719296,424.8151271,0.248852868,87.10595764,1,0.033758882,1,0.093710884,0.914318413
Me,Côte d'Ivoire,Afrotropic,-3.844847728,5.906478046,4141.467577,26.51191989,113.9346188,2.644092023,99.9600288,49,14.34338062,0.869740133,0.550941254,0.644769747
Medjerda,Tunisia,Palearctic,8.709682118,36.15056931,23536.53916,16.62923657,687.6643258,4.667188227,93.71956381,7,7.202622546,0.87068595,0.074324154,0.930817758
Mee.Oya,Sri Lanka,Indo-Malay,80.86341326,8.8912866,109.5533913,27.84470905,173.0844667,3.18362844,99.60676567,28,2.587,0.889532294,0.335389419,0.748845233
Meenachil,India,Indo-Malay,76.64870434,9.628218198,1268.428036,27.06290053,101.6335445,13.58659101,99.72064885,12,26.69309885,0.932272337,0.633746813,0.612089947
Meherrin,United States,Nearctic,-77.42879088,36.77094216,11997.9018,14.63958477,800.1717944,17.71006131,99.93080698,86,14.53622439,0.602844922,0.309787984,0.763482344
Mekong,Laos,Indo-Malay,102.639447,18.82986479,772599.3466,21.2046995,299.7625716,1.182179883,98.44291204,892,301.4871762,0.875922338,0.232394017,0.811428801
Melet.Cayi,Turkey,Palearctic,37.82362797,40.5841005,2009.006045,8.110508843,697.1105034,3.290272415,99.86266,35,8.986748924,0.849866012,0.293895087,0.772860188
Menik.Ganga,Sri Lanka,Indo-Malay,81.29872841,6.595220449,1373.302801,26.58158086,89.35190021,2.139389753,96.46785514,34,8.269057684,0.838816699,0.332230075,0.750621097
Meredith,Australia,Australasia,147.9813374,-42.14593121,113.1588948,11.63885769,320.0646623,2.689648032,99.966429,10,0.549,0.465259455,0.349660716,0.740926952
Merin,Uruguay,Neotropic,-53.77935972,-32.82210548,56183.2864,17.40964988,429.0871894,0.898613781,97.45370952,135,52.87990442,0.500876589,0.2317498,0.811853186
Merri,Australia,Australasia,142.4772764,-38.14570103,1066.636183,13.45749523,343.4519057,1.194571897,99.68905684,25,4.88178526,0.800450656,0.376246501,0.726614018
Merrimack,United States,Nearctic,-71.59360774,43.15103748,13040.41522,7.298959387,971.8402448,87.77300835,92.36171168,50,31.44412797,0.455807613,0.187513418,0.842095748
Mersey,Australia,Australasia,146.3230071,-41.5840026,1786.236822,9.177939759,331.5199842,1.880469978,89.82933097,15,22.8414061,0.742121646,0.478472913,0.676373568
Metauro,Italy,Palearctic,12.61742853,43.61989295,1402.130501,12.63348505,682.2531055,23.99927044,99.5780407,11,7.383955132,0.614677751,0.135533978,0.880642957
Meuse,Belgium,Palearctic,5.433652631,50.3513767,32856.16342,9.366747775,574.8797176,68.07288265,95.73793079,43,41.32896367,0.635243324,0.082843628,0.923494375
Mfolozi,South Africa,Afrotropic,31.38759031,-28.17701268,10206.00667,18.91894776,276.4128221,2.010706693,98.98939378,49,9.200813474,0.796912257,0.345430352,0.743256608
Mhlatuzana,South Africa,Afrotropic,30.9485736,-29.85224579,108.4182662,20.30684735,278.9092689,25.13666248,97.94499659,13,1.008,0.629245283,0.519684065,0.65803151
Mhlatuze,South Africa,Afrotropic,31.59565866,-28.67445081,4096.84303,19.7469958,268.7708405,2.700259149,94.23387787,72,6.635049453,0.724105585,0.524283795,0.656045812
Mi.Oya,Sri Lanka,Indo-Malay,80.12744039,7.973240557,1498.02598,27.32861283,120.1366572,8.065473676,84.08268123,33,6.502720356,0.83605677,0.329115241,0.752380207
Middle.Harbour,Australia,Australasia,151.1851572,-33.78006849,236.6277117,17.3813377,381.1761186,72.20037842,93.88812224,23,3.289,0.399763103,0.678788189,0.59566776
Midorikawa,Japan,Palearctic,130.8983553,32.6986163,1077.544376,13.91545546,798.0510025,37.97234726,96.14007165,10,22.62924342,0.748126831,0.378740566,0.725299614
Mijares,Spain,Palearctic,-0.484541421,40.20565808,4035.901538,11.50733018,632.4411544,5.255480647,90.17236551,12,1.136339244,0.849226635,0.179301748,0.847959398
Mije.josuji,South Korea,Palearctic,126.6985112,35.91992546,28.64154017,12.89227639,939.8704209,34.35796547,99.8325,36,4.877,0.808817355,0.157411135,0.863997217
Miliane,Tunisia,Palearctic,9.964340328,36.44824281,2378.876551,18.12804982,653.501572,8.524503589,83.56573287,4,1.616515299,0.860577735,0.785141448,0.5601797
Mimi.kawa.2,Japan,Palearctic,135.9474609,35.55125354,166.2086396,13.07658475,844.6823978,66.1495266,99.79437605,11,16.443,0.184006088,0.368252209,0.730859408
Minab,Iran,Palearctic,57.31538553,27.68004445,10285.92393,23.41388428,655.360315,0.952201128,98.17211984,10,5.357536799,0.989158125,0.104060841,0.905747186
Minho,Spain,Palearctic,-7.429791455,42.57056985,17103.07794,11.31603815,505.593316,9.61636591,93.38359904,16,40.68052744,0.839853199,0.203149073,0.831152201
Minilya,Australia,Australasia,114.4344006,-23.98055524,29862.90404,24.36712603,520.3948301,0.051444118,99.94908117,1,0.534255576,0.991214534,0.850839693,0.540295307
Mira.Portugal,Portugal,Palearctic,-8.474347721,37.56506422,1573.210216,16.11391355,429.0068608,5.604627967,90.23014635,9,4.677345826,0.933659028,0.269104158,0.78795739
Miramichi,Canada,Nearctic,-66.28178584,46.78355816,11800.1784,3.653230912,1076.41353,0.974350169,99.98085907,34,22.79725253,0.925566775,0.209723752,0.826635005
Mississippi,United States,Nearctic,-96.55322519,41.06315514,3017672.487,9.786770424,987.8277675,7.489850044,95.63983335,426,126.1787086,0.593903912,0.250164023,0.799895039
Mitchell.Queensland,Australia,Australasia,143.7424891,-16.29699486,68744.86124,25.32099608,255.066914,0.240480796,99.68245275,60,17.15379847,0.911798424,0.76451782,0.566727062
Mitchell.Victoria,Australia,Australasia,147.4804027,-37.43231534,8673.424146,11.8138168,425.6982957,0.972247303,99.94006958,37,7.592662093,0.365580264,0.303956686,0.766896639
Mkomazi,South Africa,Afrotropic,29.92113447,-29.79894266,4434.643335,15.67099075,337.9552368,6.614034057,99.06516955,48,10.73265903,0.818022426,0.427728196,0.700413428
Moa,Guinea,Afrotropic,-10.47347138,8.408848697,19604.19213,25.01674539,105.0388007,0.370541301,99.85336664,111,107.7281574,0.890645539,0.691311241,0.59125723
Modaragam.Aru,Sri Lanka,Indo-Malay,80.18660964,8.42182646,994.5805236,27.42528061,142.9850189,3.077573329,99.37744374,28,5.437696245,0.873340427,0.335389419,0.748845233
Moeraki,New Zealand,Australasia,169.3619022,-43.78053374,109.3381088,9.410108889,353.8398025,0.020543612,99.96077463,12,16.43605607,0.413679917,0.430568351,0.699022874
Mogral,India,Indo-Malay,75.04753055,12.54367625,105.7792841,27.03271001,133.2712048,6.233008027,99.8357094,21,10.738,0.98404921,0.69315626,0.590612942
Mohaka,New Zealand,Australasia,176.5909364,-39.04370895,2448.083004,9.933578099,380.9004232,2.239828229,99.89167528,14,20.91799442,0.257125567,0.469499289,0.680503902
Mokau,New Zealand,Australasia,175.0280385,-38.55089966,1456.633259,12.63329484,355.5567817,0.768799022,99.87780131,18,21.99687383,0.541668775,0.415507499,0.706460404
Mokihinui,New Zealand,Australasia,172.1837201,-41.55024254,735.9471409,8.876650595,367.2976009,0.405227885,99.98399758,12,15.43624565,0.389223971,0.456956363,0.686362355
Mondego,Portugal,Palearctic,-8.067586735,40.34516584,6663.096422,14.22508359,473.1594458,12.09005189,96.00660552,21,14.81551277,0.861962347,0.098456528,0.910368298
Montagu,Australia,Australasia,144.9258342,-40.93515289,356.1844439,12.38792578,259.9038681,0.06868169,99.94885287,6,6.064320403,0.697014468,0.385794866,0.721607523
Moongil.Ara,Sri Lanka,Indo-Malay,79.85923759,8.177238648,143.3953932,27.54554326,128.5148206,0.436186798,99.61356707,28,1.689,0.832404311,0.335389419,0.748845233
Moorabool,Australia,Australasia,144.5766841,-37.89802073,129.8556292,14.69361842,390.1774037,32.82124233,99.63090811,12,0.773,0.608208955,0.368827875,0.730552043
Moorea,French Polynesia,Oceania,-149.800463,-17.55277778,14.68782571,23.90859377,126.5173197,5.182930946,NA,10,NA,NA,0.77642888,0.562927124
Mopo,South Korea,Palearctic,129.4812267,35.93961487,45.82155492,13.15260422,839.8637657,76.24979115,99.58295708,9,6.498,0.708157406,0.441861551,0.693547865
Morehead,Papua New Guinea,Australasia,141.4624449,-8.683997793,5541.327055,26.82897911,96.72334702,0.024776415,99.99479925,57,29.1458048,0.54037904,0.096182615,0.912256759
Morrumsan,Sweden,Palearctic,14.79153852,56.89190279,3384.307845,6.123126559,679.3387185,4.716931224,99.85199752,19,8.262064288,0.17345955,0.152499602,0.867679258
Moruya,Australia,Australasia,149.849617,-35.8382797,1435.203477,13.86491558,395.7521296,9.748818874,99.95633599,18,4.046780753,0.415227051,0.477698634,0.676727972
Mosquito.creek,Australia,Australasia,141.0381702,-37.0576518,1278.079489,14.26287493,400.749572,0.579778589,97.92862373,7,0.243973339,0.943225222,0.475836592,0.67758179
Motu,New Zealand,Australasia,177.6729866,-38.10869854,1417.090113,10.72705452,364.2931455,0.44966644,99.94767744,14,13.40552148,0.414205971,0.485976137,0.672958317
Motueka,New Zealand,Australasia,172.7762539,-41.44793116,2027.934861,9.762137915,382.2057154,0.481194846,99.78356715,16,21.31337007,0.363312418,0.505645077,0.66416715
Moulouya,Morocco,Palearctic,-2.907666602,33.60982431,66518.79886,15.03602561,683.8485546,1.083283722,98.91687125,6,4.088995127,0.844997009,0.201790471,0.832091803
Moutere,New Zealand,Australasia,172.9872444,-41.23681099,148.5285421,12.40474895,377.9894376,1.001099259,99.59570257,8,4.756,0.366074245,0.445441695,0.69183005
Moyanjiang,China,Indo-Malay,111.7238831,22.20273577,4926.056953,22.04026456,520.2445902,5.752724349,96.91899413,72,31.35478947,0.830506374,0.311819613,0.762299931
Mpambanyoni,South Africa,Afrotropic,30.44614102,-30.21781228,547.3665373,18.73726126,276.5606151,4.65536809,99.94241293,16,3.140296941,0.651691021,0.464152321,0.682989048
Mtata,South Africa,Afrotropic,28.74707124,-31.63904783,2613.337813,17.17265362,299.2096588,1.614507169,91.79664308,59,5.63326511,0.66373764,0.346704928,0.74255316
Muar,Malaysia,Indo-Malay,102.6468791,2.518044705,6042.359736,26.50296515,49.57261222,11.16545165,99.47196685,78,37.31668049,0.430654682,0.284913181,0.778262699
Mucuri,Brazil,Neotropic,-41.07618426,-17.58109355,15562.80515,22.94099894,184.9464015,0.749537244,99.92663477,62,14.72980999,0.893082634,0.153117088,0.867214622
Muir,Australia,Australasia,116.7160499,-34.46984733,320.0521333,15.03000184,349.2740595,0.427061155,99.95821091,4,2.438915448,0.891047902,0.606980404,0.622285124
Mulege,Mexico,Nearctic,-112.0899672,26.79578334,701.9271637,23.29213976,561.6920213,0.205309078,99.54233437,57,0.074046082,0.998336519,0.777306263,0.56264923
Mulgrave,Australia,Australasia,145.8166875,-17.27822673,1386.460262,22.12666176,270.3015329,1.627479613,99.93936303,61,21.20082482,0.851631645,0.731764634,0.577445676
Mundau,Brazil,Neotropic,-36.19305097,-9.079176936,4129.477246,22.35077608,143.8033534,3.009122133,99.80864828,93,15.28373834,0.870821047,0.397439798,0.715594333
Mundeni.Aru,Sri Lanka,Indo-Malay,81.36632368,7.525251546,1332.091109,27.32911887,141.7159466,3.374859512,95.03707505,31,11.27018992,0.82105918,0.336317985,0.748324883
Murray,Australia,Australasia,116.4364892,-32.76141076,11197.07964,16.49808771,462.5253432,4.851365328,95.58433959,16,8.032206411,0.91028125,0.257990065,0.794918837
Murray.Darling,Australia,Australasia,147.1175005,-31.19136748,814275.8257,17.82976639,571.0021513,1.126797363,96.35368123,56,9.420145883,0.707946069,0.303633264,0.767086901
Musi,Indonesia,Indo-Malay,103.6886019,-3.462389995,54604.5989,25.36430254,33.78273521,2.945488632,99.82536241,128,173.6099501,0.529941553,0.18964018,0.840590304
Musone,Italy,Palearctic,13.3745941,43.44164378,637.4328838,13.32261439,667.6443086,23.99927044,83.08718934,8,2.570706369,0.63103488,0.333021916,0.750175213
Myakka,United States,Nearctic,-82.2119411,27.23935291,1310.016346,22.65522041,435.4650264,64.23143959,99.76835196,43,5.784719586,0.539757542,0.293568066,0.773055571
Myall.Crawford,Australia,Australasia,152.2263232,-32.41682637,951.4028557,17.6254103,379.8254131,1.039050639,99.91877624,24,3.316432599,0.338409738,0.723699062,0.580147673
Mzimvubu,South Africa,Afrotropic,28.85300709,-30.76763198,19884.14231,15.25202239,366.3781627,0.775143221,97.54278827,39,13.78564252,0.792895048,0.302619644,0.767683801
Mzumbe,South Africa,Afrotropic,30.30479446,-30.48608202,537.0378459,19.31973443,256.1327237,4.655368209,99.95053609,1,3.504787571,0.628639164,0.686805597,0.592836544
Nacaome,Honduras,Neotropic,-87.41707748,13.74233775,2557.56062,24.28233566,100.0634076,3.038520515,99.95644591,24,5.623996194,0.919611208,0.649910405,0.606093517
Naeng.chon,South Korea,Palearctic,129.3965026,35.93217319,103.8177838,12.63586111,870.9863338,73.28940678,89.26682721,13,6.498,0.708157406,0.522296574,0.656902221
